#,id,address,city,street_with_building,apartment_number,rooms,area_m2,price,price_m2,link,img_url,object_important_note,date_published,floor,total_floors,year_built,latitude,longitude,map_link
26,8915694,"Tallinn, Lasnamäe linnaosa, Kivila tn-14",Tallinn,Kivila tn 14,,1,32.7,90000,2752,https://www.city24.ee/ru/real-estate/skip/skip/8915694,https://c24ee.img-bcg.eu/object/24/8151/2v2436418151.jpg,,2025-06-13T18:24:54+03:00,2,5,1983,59.44373,24.868758,"https://www.google.com/maps/dir//59.44373,24.868758/@59.44373,24.868758,15z/data=!4m2!4m1!3e0?entry=ttu"
27,1595070,"Tallinn, Haabersti linnaosa, Jalami tn-6/1",Tallinn,Jalami tn 6,1,3,67.3,245900,3653,https://www.city24.ee/ru/real-estate/skip/skip/1595070,https://c24ee.img-bcg.eu/object/24/1015/2v3450991015.jpg,"Ehitus algab suvel – vali planeering, köök hinnas!",2025-06-13T16:02:13+03:00,3,4,,59.402756459244,24.628367792056,"https://www.google.com/maps/dir//59.402756459244,24.628367792056/@59.402756459244,24.628367792056,15z/data=!4m2!4m1!3e0?entry=ttu"
28,5270755,"Tallinn, Mustamäe linnaosa, E. Vilde tee-57",Tallinn,E. Vilde tee 57,,4,61.2,198000,3235,https://www.city24.ee/ru/real-estate/skip/skip/5270755,https://c24ee.img-bcg.eu/object/24/4702/4737234702.jpg,,2025-06-13T14:35:01+03:00,4,5,1965,59.401576,24.691178,"https://www.google.com/maps/dir//59.401576,24.691178/@59.401576,24.691178,15z/data=!4m2!4m1!3e0?entry=ttu"
29,8261604,"Tallinn, Kesklinna linnaosa, Koidu tn-114",Tallinn,Koidu tn 114,,2,40.2,140000,3482,https://www.city24.ee/ru/real-estate/skip/skip/8261604,https://c24ee.img-bcg.eu/object/24/1147/2v83241147.jpg,Valgusküllane 2-toaline korter Uue-Maailmas,2025-06-13T12:34:02+03:00,3,4,1956,59.421506,24.738825,"https://www.google.com/maps/dir//59.421506,24.738825/@59.421506,24.738825,15z/data=!4m2!4m1!3e0?entry=ttu"
30,6334319,"Tallinn, Mustamäe linnaosa, Mustamäe tee-163",Tallinn,Mustamäe tee 163,,2,43.7,104000,2379,https://www.city24.ee/ru/real-estate/skip/skip/6334319,https://c24ee.img-bcg.eu/object/24/2937/2v3770472937.jpg,Üürile anda suurepärase asukohaga korter,2025-06-12T21:43:13+03:00,3,5,1973,59.406907,24.686408,"https://www.google.com/maps/dir//59.406907,24.686408/@59.406907,24.686408,15z/data=!4m2!4m1!3e0?entry=ttu"
31,7772210,"Tallinn, Põhja-Tallinna linnaosa, Kopli tn-83",Tallinn,Kopli tn 83,,1,26,93000,3576,https://www.city24.ee/ru/real-estate/skip/skip/7772210,https://c24ee.img-bcg.eu/object/24/5832/1127005832.jpg,"Stuudio-korter mere läheduses, Põhjala tehase piirkonnas!",2025-06-12T20:40:48+03:00,2,4,1915,59.457266,24.6761,"https://www.google.com/maps/dir//59.457266,24.6761/@59.457266,24.6761,15z/data=!4m2!4m1!3e0?entry=ttu"
32,4778491,"Tallinn, Nõmme linnaosa, Valdeku tn-8a",Tallinn,Valdeku tn 8a,,0,67.6,311000,4600,https://www.city24.ee/ru/real-estate/skip/skip/4778491,https://c24ee.img-bcg.eu/object/24/7623/2v886107623.jpg,Uus hoone | Eraldi sissepääs | Kogu korruse korter,2025-06-12T16:16:41+03:00,1,2,,59.3851329,24.6898877,"https://www.google.com/maps/dir//59.3851329,24.6898877/@59.3851329,24.6898877,15z/data=!4m2!4m1!3e0?entry=ttu"
33,8684297,"Tallinn, Nõmme linnaosa, Valdeku tn-8a",Tallinn,Valdeku tn 8a,,0,77.2,355000,4598,https://www.city24.ee/ru/real-estate/skip/skip/8684297,https://c24ee.img-bcg.eu/object/24/3024/2v657103024.jpg,Uus hoone | Eraldi sissepääs | Kogu korruse korter,2025-06-12T16:16:32+03:00,2,2,,59.3851329,24.6898877,"https://www.google.com/maps/dir//59.3851329,24.6898877/@59.3851329,24.6898877,15z/data=!4m2!4m1!3e0?entry=ttu"
34,5946529,"Tallinn, Nõmme linnaosa, Valdeku tn-8a",Tallinn,Valdeku tn 8a,,0,33.8,155000,4585,https://www.city24.ee/ru/real-estate/skip/skip/5946529,https://c24ee.img-bcg.eu/object/24/1361/2v3407551361.jpg,"Uus hoone | Väike pind, suur väärtus – Nõmme südames",2025-06-12T16:16:16+03:00,1,2,,59.3851329,24.6898877,"https://www.google.com/maps/dir//59.3851329,24.6898877/@59.3851329,24.6898877,15z/data=!4m2!4m1!3e0?entry=ttu"
35,2738074,"Tallinn, Nõmme linnaosa, Valdeku tn-8a",Tallinn,Valdeku tn 8a,,0,33.8,159000,4704,https://www.city24.ee/ru/real-estate/skip/skip/2738074,https://c24ee.img-bcg.eu/object/24/0038/2v1217380038.jpg,"Uus hoone | Väike pind, suur väärtus – Nõmme südames",2025-06-12T16:16:07+03:00,1,2,,59.3851329,24.6898877,"https://www.google.com/maps/dir//59.3851329,24.6898877/@59.3851329,24.6898877,15z/data=!4m2!4m1!3e0?entry=ttu"
36,7281962,"Tallinn, Põhja-Tallinna linnaosa, Kopli tn-100B",Tallinn,Kopli tn 100B,,1,18,55000,3055,https://www.city24.ee/ru/real-estate/skip/skip/7281962,https://c24ee.img-bcg.eu/object/24/5443/2v3116265443.jpg,,2025-06-12T13:54:29+03:00,3,5,1987,59.4554036,24.6824043,"https://www.google.com/maps/dir//59.4554036,24.6824043/@59.4554036,24.6824043,15z/data=!4m2!4m1!3e0?entry=ttu"
37,5215312,"Tallinn, Kristiine linnaosa, Lille tn-28",Tallinn,Lille tn 28,,2,38.9,100000,2570,https://www.city24.ee/ru/real-estate/skip/skip/5215312,https://c24ee.img-bcg.eu/object/24/2376/2v1118952376.jpg,,2025-06-11T15:35:46+03:00,3,4,1940,59.428266,24.711134,"https://www.google.com/maps/dir//59.428266,24.711134/@59.428266,24.711134,15z/data=!4m2!4m1!3e0?entry=ttu"
38,3039234,"Tallinn, Lasnamäe linnaosa, Virbi tn-8 // 10",Tallinn,Virbi tn-8 // 10,,1,23,90000,3913,https://www.city24.ee/ru/real-estate/skip/skip/3039234,https://c24ee.img-bcg.eu/object/24/9786/2v469959786.jpg,,2025-06-11T14:12:31+03:00,1,5,2017,59.440944,24.843059,"https://www.google.com/maps/dir//59.440944,24.843059/@59.440944,24.843059,15z/data=!4m2!4m1!3e0?entry=ttu"
39,5071963,"Tallinn, Nõmme linnaosa, Puu tn-9",Tallinn,Puu tn 9,,3,50.8,164900,3246,https://www.city24.ee/ru/real-estate/skip/skip/5071963,https://c24ee.img-bcg.eu/object/24/5813/2v658325813.jpg,,2025-06-11T14:01:58+03:00,1,2,1946,59.385477,24.672957,"https://www.google.com/maps/dir//59.385477,24.672957/@59.385477,24.672957,15z/data=!4m2!4m1!3e0?entry=ttu"
40,6461847,"Tallinn, Põhja-Tallinna linnaosa, Telliskivi tn-8/1",Tallinn,Telliskivi tn 8,1,4,95.9,515000,5370,https://www.city24.ee/ru/real-estate/skip/skip/6461847,https://c24ee.img-bcg.eu/object/24/0681/2v3106550681.jpg,Uued kodud Kalamaja ja Pelgulinna piiril,2025-06-11T11:57:49+03:00,2,3,2026,59.434292,24.718924,"https://www.google.com/maps/dir//59.434292,24.718924/@59.434292,24.718924,15z/data=!4m2!4m1!3e0?entry=ttu"
41,3765957,"Tallinn, Mustamäe linnaosa, Siili tn-16",Tallinn,Siili tn 16,,2,51.9,124000,2389,https://www.city24.ee/ru/real-estate/skip/skip/3765957,https://c24ee.img-bcg.eu/object/24/6354/2v2100906354.jpg,Müüa väga hea asukohaga valgusküllane korter Mustamäel,2025-06-10T19:52:00+03:00,3,5,1973,59.406279,24.706697,"https://www.google.com/maps/dir//59.406279,24.706697/@59.406279,24.706697,15z/data=!4m2!4m1!3e0?entry=ttu"
42,5779897,"Tallinn, Põhja-Tallinna linnaosa, Mootori tn-7/3",Tallinn,Mootori tn 7,3,2,50.8,329000,6476,https://www.city24.ee/ru/real-estate/skip/skip/5779897,https://c24ee.img-bcg.eu/object/24/9952/2v3742379952.jpg,Uus täismöbleeritud A-klassi korter Volta pargi vaatega,2025-06-10T16:17:08+03:00,2,5,2023,59.449109,24.722762,"https://www.google.com/maps/dir//59.449109,24.722762/@59.449109,24.722762,15z/data=!4m2!4m1!3e0?entry=ttu"
43,8441667,"Tallinn, Lasnamäe linnaosa, J. Koorti tn-30",Tallinn,J. Koorti tn 30,,4,75,190000,2533,https://www.city24.ee/ru/real-estate/skip/skip/8441667,https://c24ee.img-bcg.eu/object/24/3977/2v1312493977.jpg,,2025-06-10T13:09:58+03:00,8,9,1981,59.441306,24.834132,"https://www.google.com/maps/dir//59.441306,24.834132/@59.441306,24.834132,15z/data=!4m2!4m1!3e0?entry=ttu"
44,5107021,"Tallinn, Lasnamäe linnaosa, Linnamäe tee-5",Tallinn,Linnamäe tee 5,,1,32.7,84000,2568,https://www.city24.ee/ru/real-estate/skip/skip/5107021,https://c24ee.img-bcg.eu/object/24/0283/2v2281630283.jpg,Müüa heas korras renoveeritud korter,2025-06-10T12:04:32+03:00,5,5,1988,59.448961,24.865048,"https://www.google.com/maps/dir//59.448961,24.865048/@59.448961,24.865048,15z/data=!4m2!4m1!3e0?entry=ttu"
45,6588076,"Tallinn, Haabersti linnaosa, Õismäe tee-None",Tallinn,Õismäe tee-None,,3,65.8,185000,2811,https://www.city24.ee/ru/real-estate/skip/skip/6588076,https://c24ee.img-bcg.eu/object/24/1428/2v2553191428.jpg,,2025-06-10T10:04:19+03:00,8,9,1974,59.4125203,24.6486598,"https://www.google.com/maps/dir//59.4125203,24.6486598/@59.4125203,24.6486598,15z/data=!4m2!4m1!3e0?entry=ttu"
46,5773550,"Tallinn, Põhja-Tallinna linnaosa, Lõime tn-22",Tallinn,Lõime tn 22,,3,64.9,150000,2311,https://www.city24.ee/ru/real-estate/skip/skip/5773550,https://c24ee.img-bcg.eu/object/24/4522/2v3146154522.jpg,,2025-06-09T19:36:28+03:00,2,4,1955,59.451035,24.688477,"https://www.google.com/maps/dir//59.451035,24.688477/@59.451035,24.688477,15z/data=!4m2!4m1!3e0?entry=ttu"
47,5141056,"Tallinn, Haabersti linnaosa, Pikaliiva tn-90/2",Tallinn,Pikaliiva tn 90,2,2,52.2,185000,3544,https://www.city24.ee/ru/real-estate/skip/skip/5141056,https://c24ee.img-bcg.eu/object/24/5351/2v2438565351.jpg,Tule kliendipäevale! 26 juuni kell 15:00-16:00,2025-06-09T18:07:49+03:00,2,3,2004,59.427994,24.6199399,"https://www.google.com/maps/dir//59.427994,24.6199399/@59.427994,24.6199399,15z/data=!4m2!4m1!3e0?entry=ttu"
48,7899387,"Tallinn, Põhja-Tallinna linnaosa, Suur-Patarei tn-1",Tallinn,Suur-Patarei tn 1,,3,55.5,234000,4216,https://www.city24.ee/ru/real-estate/skip/skip/7899387,https://c24ee.img-bcg.eu/object/24/1367/2v106531367.jpg,12  korteriga kortermaja! Saun),2025-06-09T14:39:55+03:00,1,3,2000,59.444718,24.747242,"https://www.google.com/maps/dir//59.444718,24.747242/@59.444718,24.747242,15z/data=!4m2!4m1!3e0?entry=ttu"
49,8659135,"Tallinn, Mustamäe linnaosa, None-None",Tallinn,None-None,,3,65,110000,1692,https://www.city24.ee/ru/real-estate/skip/skip/8659135,https://c24ee.img-bcg.eu/object/24/7936/2v2957477936.jpg,"OSTAN RENOVEERIMIST VAJAVA KORTERI, RAHA OLEMAS!",2025-06-07T14:04:02+03:00,,9,,59.4320659,24.8514218,"https://www.google.com/maps/dir//59.4320659,24.8514218/@59.4320659,24.8514218,15z/data=!4m2!4m1!3e0?entry=ttu"
50,2047625,"Tallinn, Kadriorg, F. R. Kreutzwaldi tn-11",Tallinn,F. R. Kreutzwaldi tn 11,,4,118.3,565000,4775,https://www.city24.ee/ru/real-estate/skip/skip/2047625,https://c24ee.img-bcg.eu/object/24/2899/2v3850512899.jpg,Imeilus helge kodu keset linna!,2025-06-06T19:21:24+03:00,1,5,1923,59.4359272,24.7697674,"https://www.google.com/maps/dir//59.4359272,24.7697674/@59.4359272,24.7697674,15z/data=!4m2!4m1!3e0?entry=ttu"
51,5347600,"Tallinn, Kristiine linnaosa, Madara tn 13a-None",Tallinn,Madara tn 13a-None,,2,25.1,114500,4561,https://www.city24.ee/ru/real-estate/skip/skip/5347600,https://c24ee.img-bcg.eu/object/24/5839/2v3965405839.jpg,Valgusküllane korter Vanalinna lähedal!,2025-06-06T18:10:32+03:00,1,2,1937,59.4323708,24.7197082,"https://www.google.com/maps/dir//59.4323708,24.7197082/@59.4323708,24.7197082,15z/data=!4m2!4m1!3e0?entry=ttu"
52,5541141,"Tallinn, Põhja-Tallinna linnaosa, Aru tn 15-None",Tallinn,Aru tn 15-None,,2,27.3,95000,3479,https://www.city24.ee/ru/real-estate/skip/skip/5541141,https://c24ee.img-bcg.eu/object/24/7104/2v3860647104.jpg,BRONEERITUD!,2025-06-06T18:10:29+03:00,1,3,1961,59.4443097,24.7069057,"https://www.google.com/maps/dir//59.4443097,24.7069057/@59.4443097,24.7069057,15z/data=!4m2!4m1!3e0?entry=ttu"
53,7082692,"Tallinn, Kristiine linnaosa, Paldiski mnt 49-None",Tallinn,Paldiski mnt 49-None,,3,58.8,186900,3178,https://www.city24.ee/ru/real-estate/skip/skip/7082692,https://c24ee.img-bcg.eu/object/24/2590/2v629872590.jpg,BRONEERITUD!,2025-06-06T18:10:25+03:00,1,4,1940,59.4317926,24.7142255,"https://www.google.com/maps/dir//59.4317926,24.7142255/@59.4317926,24.7142255,15z/data=!4m2!4m1!3e0?entry=ttu"
54,7002315,"Tallinn, Kesklinna linnaosa, Kiisa tn-5",Tallinn,Kiisa tn 5,,2,38.6,139000,3601,https://www.city24.ee/ru/real-estate/skip/skip/7002315,https://c24ee.img-bcg.eu/object/24/1668/2v600491668.jpg,HUBANE 2-TOALINE KORTER KESKLINNAS,2025-06-06T18:10:16+03:00,3,4,1988,59.4138564,24.7407163,"https://www.google.com/maps/dir//59.4138564,24.7407163/@59.4138564,24.7407163,15z/data=!4m2!4m1!3e0?entry=ttu"
55,5163720,"Tallinn, Kristiine linnaosa, Sõpruse pst-22/8",Tallinn,Sõpruse pst 22,8,4,103.8,335500,3232,https://www.city24.ee/ru/real-estate/skip/skip/5163720,https://c24ee.img-bcg.eu/object/24/0909/2v830100909.jpg,4-toaline aia ja rõduga ridaelamuboks Kristiines!,2025-06-06T18:10:11+03:00,,2,1961,59.4231907,24.7154264,"https://www.google.com/maps/dir//59.4231907,24.7154264/@59.4231907,24.7154264,15z/data=!4m2!4m1!3e0?entry=ttu"
56,8144287,"Tallinn, Põhja-Tallinna linnaosa, Kopli tn 83-None",Tallinn,Kopli tn 83-None,,2,53,159000,3000,https://www.city24.ee/ru/real-estate/skip/skip/8144287,https://c24ee.img-bcg.eu/object/24/1781/2v1281701781.jpg,Kopli spacious studio apartment with high ceilings – 53 m2!,2025-06-06T18:09:54+03:00,1,4,1915,59.4572661,24.6760995,"https://www.google.com/maps/dir//59.4572661,24.6760995/@59.4572661,24.6760995,15z/data=!4m2!4m1!3e0?entry=ttu"
57,3479846,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,3,60.9,266990,4384,https://www.city24.ee/ru/real-estate/skip/skip/3479846,https://c24ee.img-bcg.eu/object/24/8117/2v4285708117.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T16:04:48+03:00,8,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
58,2094495,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,41.8,190990,4569,https://www.city24.ee/ru/real-estate/skip/skip/2094495,https://c24ee.img-bcg.eu/object/24/2488/2v2417292488.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T16:04:47+03:00,8,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
59,5578296,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,37.6,178990,4760,https://www.city24.ee/ru/real-estate/skip/skip/5578296,https://c24ee.img-bcg.eu/object/24/8857/2v1671328857.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T16:04:46+03:00,8,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
60,6544049,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,3,60.9,266990,4384,https://www.city24.ee/ru/real-estate/skip/skip/6544049,https://c24ee.img-bcg.eu/object/24/7240/2v383937240.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T16:04:45+03:00,7,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
61,6895298,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,44.9,201990,4498,https://www.city24.ee/ru/real-estate/skip/skip/6895298,https://c24ee.img-bcg.eu/object/24/3421/2v1758533421.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T16:04:44+03:00,7,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
62,9141771,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,3,63.7,276990,4348,https://www.city24.ee/ru/real-estate/skip/skip/9141771,https://c24ee.img-bcg.eu/object/24/5197/2v2013525197.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T16:04:43+03:00,6,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
63,2539962,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,37.6,178990,4760,https://www.city24.ee/ru/real-estate/skip/skip/2539962,https://c24ee.img-bcg.eu/object/24/1770/2v2368971770.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T16:04:42+03:00,6,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
64,7446161,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,41.8,190990,4569,https://www.city24.ee/ru/real-estate/skip/skip/7446161,https://c24ee.img-bcg.eu/object/24/9680/2v1596649680.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T12:05:28+03:00,7,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
65,3564426,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,3,60.9,263990,4334,https://www.city24.ee/ru/real-estate/skip/skip/3564426,https://c24ee.img-bcg.eu/object/24/4698/2v2226914698.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T12:05:25+03:00,6,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
66,8859694,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,37.6,178990,4760,https://www.city24.ee/ru/real-estate/skip/skip/8859694,https://c24ee.img-bcg.eu/object/24/3913/2v2543743913.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T12:05:22+03:00,7,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
67,1764527,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,41.8,191990,4593,https://www.city24.ee/ru/real-estate/skip/skip/1764527,https://c24ee.img-bcg.eu/object/24/8339/2v1035568339.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T12:05:19+03:00,6,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
68,2585178,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,44.9,201990,4498,https://www.city24.ee/ru/real-estate/skip/skip/2585178,https://c24ee.img-bcg.eu/object/24/5466/2v632005466.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T12:05:17+03:00,6,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
69,3041693,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,44.9,201990,4498,https://www.city24.ee/ru/real-estate/skip/skip/3041693,https://c24ee.img-bcg.eu/object/24/1643/2v3119461643.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T12:05:14+03:00,5,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
70,4356476,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,37.6,176990,4707,https://www.city24.ee/ru/real-estate/skip/skip/4356476,https://c24ee.img-bcg.eu/object/24/3742/2v1360723742.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T12:05:13+03:00,5,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
71,8435101,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,3,60.9,263990,4334,https://www.city24.ee/ru/real-estate/skip/skip/8435101,https://c24ee.img-bcg.eu/object/24/6834/2v3721616834.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T12:05:12+03:00,5,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
72,1597193,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,41.9,188990,4510,https://www.city24.ee/ru/real-estate/skip/skip/1597193,https://c24ee.img-bcg.eu/object/24/6426/2v1770466426.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T12:05:11+03:00,5,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
73,9206133,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,3,64.2,267990,4174,https://www.city24.ee/ru/real-estate/skip/skip/9206133,https://c24ee.img-bcg.eu/object/24/2080/2v4100042080.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-06T12:05:10+03:00,4,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
74,8445089,"Tallinn, Kesklinna linnaosa, Roopa tn-4",Tallinn,Roopa tn 4,,4,130.4,549000,4210,https://www.city24.ee/ru/real-estate/skip/skip/8445089,https://c24ee.img-bcg.eu/object/24/3377/2v4266123377.jpg,"Penthouse katuseterrassi, kahe rõdu ja kahe parkimiskohaga garaažis!",2025-06-06T07:19:22+03:00,4,4,2011,59.431077,24.728971,"https://www.google.com/maps/dir//59.431077,24.728971/@59.431077,24.728971,15z/data=!4m2!4m1!3e0?entry=ttu"
75,9309249,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,3,63.7,275990,4332,https://www.city24.ee/ru/real-estate/skip/skip/9309249,https://c24ee.img-bcg.eu/object/24/2060/2v3127712060.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-05T18:05:47+03:00,4,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
76,4310609,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,4,77.5,309990,3999,https://www.city24.ee/ru/real-estate/skip/skip/4310609,https://c24ee.img-bcg.eu/object/24/2473/2v1541932473.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-05T16:11:55+03:00,3,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
77,5034808,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,41.9,188990,4510,https://www.city24.ee/ru/real-estate/skip/skip/5034808,https://c24ee.img-bcg.eu/object/24/2094/2v3759142094.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-05T16:11:52+03:00,4,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
78,6156756,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,37.6,173990,4627,https://www.city24.ee/ru/real-estate/skip/skip/6156756,https://c24ee.img-bcg.eu/object/24/2793/2v2336212793.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-05T16:11:48+03:00,4,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
79,5748340,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,44.7,199990,4474,https://www.city24.ee/ru/real-estate/skip/skip/5748340,https://c24ee.img-bcg.eu/object/24/2576/2v3425172576.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-05T16:11:45+03:00,3,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
80,5685401,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,4,77.5,323990,4180,https://www.city24.ee/ru/real-estate/skip/skip/5685401,https://c24ee.img-bcg.eu/object/24/6738/2v2756466738.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-05T16:11:41+03:00,2,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
81,2292315,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,3,63.7,273990,4301,https://www.city24.ee/ru/real-estate/skip/skip/2292315,https://c24ee.img-bcg.eu/object/24/5862/2v856575862.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-05T16:11:39+03:00,3,8,2026,59.3945182,24.6541822,"https://www.google.com/maps/dir//59.3945182,24.6541822/@59.3945182,24.6541822,15z/data=!4m2!4m1!3e0?entry=ttu"
