#,id,address,city,street_with_building,apartment_number,rooms,area_m2,price,price_m2,link,img_url,object_important_note,date_published,floor,total_floors,year_built,latitude,longitude
1062,5034808,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,41.9,188990,4510,https://www.city24.ee/ru/real-estate/skip/skip/5034808,https://c24ee.img-bcg.eu/object/24/2094/2v3759142094.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-05T16:11:52+03:00,4,8,2026,59.3945182,24.6541822
1063,6156756,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,37.6,173990,4627,https://www.city24.ee/ru/real-estate/skip/skip/6156756,https://c24ee.img-bcg.eu/object/24/2793/2v2336212793.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-05T16:11:48+03:00,4,8,2026,59.3945182,24.6541822
1064,5748340,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,44.7,199990,4474,https://www.city24.ee/ru/real-estate/skip/skip/5748340,https://c24ee.img-bcg.eu/object/24/2576/2v3425172576.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-05T16:11:45+03:00,3,8,2026,59.3945182,24.6541822
1065,5685401,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,4,77.5,323990,4180,https://www.city24.ee/ru/real-estate/skip/skip/5685401,https://c24ee.img-bcg.eu/object/24/6738/2v2756466738.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-05T16:11:41+03:00,2,8,2026,59.3945182,24.6541822
1066,2292315,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,3,63.7,273990,4301,https://www.city24.ee/ru/real-estate/skip/skip/2292315,https://c24ee.img-bcg.eu/object/24/5862/2v856575862.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-05T16:11:39+03:00,3,8,2026,59.3945182,24.6541822
1067,8591022,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,37.6,173990,4627,https://www.city24.ee/ru/real-estate/skip/skip/8591022,https://c24ee.img-bcg.eu/object/24/1794/2v2063201794.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-05T16:11:37+03:00,3,8,2026,59.3945182,24.6541822
1068,8966501,"Tallinn, Nõmme linnaosa, Mäepealse tn-9/1",Tallinn,Mäepealse tn 9,1,2,41.9,182990,4367,https://www.city24.ee/ru/real-estate/skip/skip/8966501,https://c24ee.img-bcg.eu/object/24/6334/2v2845326334.jpg,Avarate vaadetega uued kodud Nõmme piiril,2025-06-05T16:11:35+03:00,3,8,2026,59.3945182,24.6541822
1069,3259870,"Tallinn, Haabersti linnaosa, Hansu tn-35",Tallinn,Hansu tn 35,,5,138.6,437900,3159,https://www.city24.ee/ru/real-estate/skip/skip/3259870,https://c24ee.img-bcg.eu/object/24/6358/2v2567136358.jpg,AHHETAMA PANEV KODU! SAUN! VALMIS! - luccaranna.ee,2025-06-05T16:11:15+03:00,3,3,2024,59.437188,24.55858
1070,2556196,"Tallinn, Haabersti linnaosa, Hansu tn-35",Tallinn,Hansu tn 35,,4,113.7,376900,3314,https://www.city24.ee/ru/real-estate/skip/skip/2556196,https://c24ee.img-bcg.eu/object/24/5632/2v2056215632.jpg,SAUNAGA PÄRL! VAATED MERELE! - luccaranna.ee,2025-06-05T16:11:01+03:00,3,3,2024,59.4368139,24.5583237
1071,4611649,"Tallinn, Haabersti linnaosa, Hansu tn-35",Tallinn,Hansu tn 35,,3,51.8,197900,3820,https://www.city24.ee/ru/real-estate/skip/skip/4611649,https://c24ee.img-bcg.eu/object/24/4078/2v2519014078.jpg,KODU MERE ÄÄRES! PRANTSUSE RÕDU! - luccaranna.ee,2025-06-05T16:10:49+03:00,2,3,2024,59.437188,24.55858
1072,7750258,"Tallinn, Haabersti linnaosa, Hansu tn-39",Tallinn,Hansu tn 39,,2,68.8,197900,2876,https://www.city24.ee/ru/real-estate/skip/skip/7750258,https://c24ee.img-bcg.eu/object/24/0136/7045840136.jpg,ÄGE KODU! SAUNAGA 2-TOALINE! - luccaranna.ee,2025-06-05T16:10:42+03:00,1,3,2023,59.4373403,24.5579593
1073,6346913,"Tallinn, Haabersti linnaosa, Tiskrevälja tn-61",Tallinn,Tiskrevälja tn 61,,3,51.9,193900,3736,https://www.city24.ee/ru/real-estate/skip/skip/6346913,https://c24ee.img-bcg.eu/object/24/5501/7982775501.jpg,KINGITUS! WALK-IN GARDEROOB! VANN! - luccaranna.ee,2025-06-05T16:10:37+03:00,2,3,2023,59.4391995,24.5655178
1074,3719526,"Tallinn, Haabersti linnaosa, Tiskrevälja tn-61",Tallinn,Tiskrevälja tn 61,,2,56.7,197900,3490,https://www.city24.ee/ru/real-estate/skip/skip/3719526,https://c24ee.img-bcg.eu/object/24/8952/2v69228952.jpg,PERFEKTNE ESIMENE KODU! SAUN! - luccaranna.ee,2025-06-05T16:10:32+03:00,2,3,2023,59.4391995,24.5655178
1075,3284430,"Tallinn, Lasnamäe linnaosa, Ümera tn-54",Tallinn,Ümera tn 54,,2,52.2,110000,2107,https://www.city24.ee/ru/real-estate/skip/skip/3284430,https://c24ee.img-bcg.eu/object/24/4547/2v4239754547.jpg,Hea planeeringuga korter Lasnamäel!,2025-06-05T16:10:13+03:00,12,16,1987,59.44541,24.899315
1076,4178335,"Tallinn, Haabersti linnaosa, Õismäe tee-72",Tallinn,Õismäe tee 72,,1,32.8,85000,2591,https://www.city24.ee/ru/real-estate/skip/skip/4178335,https://c24ee.img-bcg.eu/object/24/8974/2v690288974.jpg,Puhas korter!,2025-06-05T16:10:07+03:00,1,9,,59.4147081,24.6418138
1077,5892524,"Tallinn, Põhja-Tallinna linnaosa, Niidi tn-40",Tallinn,Niidi tn 40,,3,58.1,140000,2409,https://www.city24.ee/ru/real-estate/skip/skip/5892524,https://c24ee.img-bcg.eu/object/24/9910/2v558159910.jpg,RENOVEERITUD MAJA.TOAD ERALDI.,2025-06-05T16:00:34+03:00,1,5,1963,59.449715,24.698622
1078,2941349,"Tallinn, Kesklinna linnaosa, Mere pst-8",Tallinn,Mere pst 8,,1,25,134000,5360,https://www.city24.ee/ru/real-estate/skip/skip/2941349,https://c24ee.img-bcg.eu/object/24/9333/2v558109333.jpg,Hubane loft ideaalses asukohas,2025-06-05T16:00:16+03:00,2,5,1888,59.440136,24.754209
1079,4170253,"Tallinn, Kesklinna linnaosa, Rotermanni tn-10",Tallinn,Rotermanni tn 10,,3,82.6,475000,5750,https://www.city24.ee/ru/real-estate/skip/skip/4170253,https://c24ee.img-bcg.eu/object/24/4273/2v2391874273.jpg,,2025-06-05T16:00:13+03:00,3,7,2013,59.439008,24.75681
1080,1406286,"Tallinn, Kesklinna linnaosa, Tartu mnt-24",Tallinn,Tartu mnt 24,,2,54.3,169000,3112,https://www.city24.ee/ru/real-estate/skip/skip/1406286,https://c24ee.img-bcg.eu/object/24/4982/2v2924894982.jpg,,2025-06-05T15:39:19+03:00,2,8,,59.432433,24.763642
1081,1969406,"Tallinn, Mustamäe linnaosa, Ehitajate tee-91/1",Tallinn,Ehitajate tee 91,1,2,36.5,170000,4657,https://www.city24.ee/ru/real-estate/skip/skip/1969406,https://c24ee.img-bcg.eu/object/24/1147/2v490801147.jpg,Hea planeeringuga kahetoaline Kadaka Metsapargis,2025-06-05T15:21:03+03:00,5,8,2022,59.4095908,24.6659808
1082,2712530,"Tallinn, Nõmme linnaosa, Valdeku tn-118a",Tallinn,Valdeku tn 118a,,2,47,104000,2212,https://www.city24.ee/ru/real-estate/skip/skip/2712530,https://c24ee.img-bcg.eu/object/24/8578/2v821348578.jpg,,2025-06-05T15:18:05+03:00,4,5,1967,59.375871,24.71381
1083,9073784,"Tallinn, Kesklinna linnaosa, Pille tn-9/2",Tallinn,Pille tn 9,2,1,35.8,162000,4525,https://www.city24.ee/ru/real-estate/skip/skip/9073784,https://c24ee.img-bcg.eu/object/24/1721/2v1600611721.jpg,UUS HIND. STUUDIO-KORTER. PARKIMINE JA PANIPAIK,2025-06-05T14:15:52+03:00,4,6,2020,59.4209982,24.7497572
1084,9386779,"Tallinn, Kesklinna linnaosa, Liivalaia tn-30",Tallinn,Liivalaia tn 30,,3,93,289000,3107,https://www.city24.ee/ru/real-estate/skip/skip/9386779,https://c24ee.img-bcg.eu/object/24/5956/2v2235735956.jpg,,2025-06-05T14:08:52+03:00,4,5,,59.428662,24.754502
1085,3514694,"Tallinn, Lasnamäe linnaosa, Sinimäe tn-10",Tallinn,Sinimäe tn 10,,1,32.7,75000,2293,https://www.city24.ee/ru/real-estate/skip/skip/3514694,https://c24ee.img-bcg.eu/object/24/5141/2v271955141.jpg,,2025-06-05T14:07:15+03:00,1,5,1987,59.4437052,24.9000607
1086,4310604,"Tallinn, Lasnamäe linnaosa, Punane tn-15",Tallinn,Punane tn 15,,1,21.9,77000,3515,https://www.city24.ee/ru/real-estate/skip/skip/4310604,https://c24ee.img-bcg.eu/object/24/7686/2v1346977686.jpg,,2025-06-05T14:06:32+03:00,1,5,1972,59.432502,24.81797
1087,2913269,"Tallinn, Pirita linnaosa, Supluse pst-5",Tallinn,Supluse pst 5,,4,99.5,369000,3708,https://www.city24.ee/ru/real-estate/skip/skip/2913269,https://c24ee.img-bcg.eu/object/24/4988/2v4197214988.jpg,SOODSATE KÕRVALKULUDEGA KORTER NAGU RIDAELAMU!,2025-06-05T13:29:01+03:00,1,3,2013,59.470806125475,24.837992977379
1088,4661534,"Tallinn, Kristiine linnaosa, Koskla tn-3",Tallinn,Koskla tn 3,,2,43.8,110000,2511,https://www.city24.ee/ru/real-estate/skip/skip/4661534,https://c24ee.img-bcg.eu/object/24/3696/2v2208193696.jpg,2-TOALINE KORTER KRISTIINES,2025-06-05T13:17:38+03:00,5,5,1974,59.427408,24.71367
1089,5982282,"Tallinn, Kristiine linnaosa, Järve tn-50",Tallinn,Järve tn 50,,2,54,168000,3111,https://www.city24.ee/ru/real-estate/skip/skip/5982282,https://c24ee.img-bcg.eu/object/24/9917/2v2186109917.jpg,Hubane kodu,2025-06-05T12:59:53+03:00,2,3,,59.399258,24.718435
1090,4080367,"Tallinn, Vanalinn, Pikk tn-36",Tallinn,Pikk tn 36,,5,212.3,800000,3768,https://www.city24.ee/ru/real-estate/skip/skip/4080367,https://c24ee.img-bcg.eu/object/24/6013/2v1815066013.jpg,,2025-06-05T12:40:21+03:00,6,7,1850,59.439868459273,24.74755701262
1091,8186971,"Tallinn, Põhja-Tallinna linnaosa, Kalaranna tn-8/10",Tallinn,Kalaranna tn 8,10,3,87.9,631500,7184,https://www.city24.ee/ru/real-estate/skip/skip/8186971,https://c24ee.img-bcg.eu/object/24/6945/2v3524076945.jpg,UUS!|MERE- JA LINNAVAADE|2 PARKIMISKOHTA|RÕDU,2025-06-05T12:36:46+03:00,4,5,2021,59.447363,24.747723
1092,6758221,"Tallinn, Pirita linnaosa, Tohu tn-1",Tallinn,Tohu tn 1,,4,93.8,299000,3187,https://www.city24.ee/ru/real-estate/skip/skip/6758221,https://c24ee.img-bcg.eu/object/24/0225/2v730400225.jpg,,2025-06-05T12:35:05+03:00,1,3,2016,59.4547797,24.8416057
1093,7884216,"Tallinn, Lasnamäe linnaosa, Paekaare tn-16",Tallinn,Paekaare tn 16,,2,51.2,114900,2244,https://www.city24.ee/ru/real-estate/skip/skip/7884216,https://c24ee.img-bcg.eu/object/24/9200/2v1452749200.jpg,"ERIHIND!<br />
Pakkumises 2-toaline päiksepoolne korter!",2025-06-05T12:34:58+03:00,9,9,1979,59.4376126,24.8174747
1094,7513546,"Tallinn, Haabersti linnaosa, Volmre tn-20/2",Tallinn,Volmre tn 20,2,2,43.8,197400,4506,https://www.city24.ee/ru/real-estate/skip/skip/7513546,https://c24ee.img-bcg.eu/object/24/4169/2v779774169.jpg,"A-ENERGIAKLASS, KORTER ON VALMIS, KÖÖK HINNAS!",2025-06-05T12:26:49+03:00,2,4,2024,59.424689,24.632858
1095,6505754,"Tallinn, Haabersti linnaosa, Volmre tn-20/2",Tallinn,Volmre tn 20,2,2,43.8,196400,4484,https://www.city24.ee/ru/real-estate/skip/skip/6505754,https://c24ee.img-bcg.eu/object/24/6678/2v421746678.jpg,"A-energiaklass, korter on valmis sissekolimiseks!",2025-06-05T12:26:37+03:00,2,4,2024,59.424689,24.632858
1096,6171182,"Tallinn, Haabersti linnaosa, Volmre tn-20/3",Tallinn,Volmre tn 20,3,2,44.7,204400,4572,https://www.city24.ee/ru/real-estate/skip/skip/6171182,https://c24ee.img-bcg.eu/object/24/4147/2v2715484147.jpg,"Köögimööbel hinnas, korter on valmis!",2025-06-05T12:26:27+03:00,4,4,2024,59.424461,24.633665
1097,4558018,"Tallinn, Haabersti linnaosa, Volmre tn-20/3",Tallinn,Volmre tn 20,3,3,61.5,255300,4151,https://www.city24.ee/ru/real-estate/skip/skip/4558018,https://c24ee.img-bcg.eu/object/24/9243/2v659759243.jpg,"KÖÖGIMÖÖBEL HINNAS, KORTER ON VALMIS!",2025-06-05T12:26:08+03:00,1,4,2024,59.424461,24.633665
1098,2636519,"Tallinn, Kesklinna linnaosa, V.Reimani-7a",Tallinn,V.Reimani 7a,,4,,350000,,https://www.city24.ee/ru/real-estate/skip/skip/2636519,https://c24ee.img-bcg.eu/object/24/6897/2v951276897.jpg,Hea asukohaga korter südalinnas!,2025-06-05T12:22:20+03:00,5,6,,59.4355887,24.7618252
1099,7989321,"Tallinn, Haabersti linnaosa, Järveotsa tee-17",Tallinn,Järveotsa tee 17,,4,65.5,167900,2563,https://www.city24.ee/ru/real-estate/skip/skip/7989321,https://c24ee.img-bcg.eu/object/24/4889/2v4218204889.jpg,,2025-06-05T12:17:34+03:00,8,9,1979,59.407892,24.636791
1100,6335298,"Tallinn, Haabersti linnaosa, Õismäe tee-83",Tallinn,Õismäe tee 83,,3,66.5,133000,2000,https://www.city24.ee/ru/real-estate/skip/skip/6335298,https://c24ee.img-bcg.eu/object/24/8037/2v626998037.jpg,,2025-06-05T12:09:35+03:00,1,5,1975,59.411234,24.64196
1101,4720776,"Tallinn, Mustamäe linnaosa, Tammsaare tee-81",Tallinn,Tammsaare tee 81,,1,28.6,95000,3321,https://www.city24.ee/ru/real-estate/skip/skip/4720776,https://c24ee.img-bcg.eu/object/24/2774/2v1130462774.jpg,SUURE PÄIKSEPOOLSE RÕDUGA ARMAS KODU,2025-06-05T12:07:45+03:00,4,5,1970,59.4059626,24.6951418
1102,4264760,"Tallinn, Lasnamäe linnaosa, Majaka põik-8",Tallinn,Majaka põik 8,,2,39.8,95000,2386,https://www.city24.ee/ru/real-estate/skip/skip/4264760,https://c24ee.img-bcg.eu/object/24/6489/2v568016489.jpg,,2025-06-05T12:07:22+03:00,2,3,1987,59.4283888,24.8003137
1103,6556224,"Tallinn, Põhja-Tallinna linnaosa, Lõime tn-28",Tallinn,Lõime tn 28,,1,27,89999,3333,https://www.city24.ee/ru/real-estate/skip/skip/6556224,https://c24ee.img-bcg.eu/object/24/4713/2v3157574713.jpg,STROOMI RAND I RENOVEERITUD MAJA I PANIPAIK,2025-06-05T12:03:39+03:00,3,4,1960,59.450533,24.686527
1104,3723849,"Tallinn, Põhja-Tallinna linnaosa, Jahu tn-14",Tallinn,Jahu tn 14,,2,54.4,229000,4209,https://www.city24.ee/ru/real-estate/skip/skip/3723849,https://c24ee.img-bcg.eu/object/24/4216/2v2920304216.jpg,OLEMAS KEHTIV HINDAMISAKT!,2025-06-05T12:01:50+03:00,1,2,2004,59.446957,24.740169
1105,4782953,"Tallinn, Mustamäe linnaosa, E. Vilde tee-96",Tallinn,E. Vilde tee 96,,1,11.4,42000,3684,https://www.city24.ee/ru/real-estate/skip/skip/4782953,https://c24ee.img-bcg.eu/object/24/7817/2v2417297817.jpg,,2025-06-05T10:45:04+03:00,3,4,1967,59.406205,24.674492
1106,1677766,"Tallinn, Kesklinna linnaosa, Asula tn-5",Tallinn,Asula tn 5,,2,57.4,174000,3031,https://www.city24.ee/ru/real-estate/skip/skip/1677766,https://c24ee.img-bcg.eu/object/24/5203/2v2667895203.jpg,,2025-06-05T10:07:56+03:00,3,4,,59.418248339711,24.737752710162
1107,5608936,"Tallinn, Kristiine linnaosa, Sammu tn-5",Tallinn,Sammu tn 5,,2,48.1,223000,4636,https://www.city24.ee/ru/real-estate/skip/skip/5608936,https://c24ee.img-bcg.eu/object/24/3791/2v2137583791.jpg,"HUBANE RÕDU,  PARKIMISKOHA NING PANIPAIGAGA KORTER!",2025-06-05T10:05:22+03:00,4,5,2022,59.405978,24.725636
1108,8844471,"Tallinn, Haabersti linnaosa, Volmre tn-31",Tallinn,Volmre tn 31,,4,84.5,330000,3905,https://www.city24.ee/ru/real-estate/skip/skip/8844471,https://c24ee.img-bcg.eu/object/24/7298/2v1375017298.jpg,Uueväärne 4-toaline korter. A-energiaklassi maja,2025-06-05T10:04:29+03:00,1,3,2023,59.423331,24.629557
1109,1721032,"Tallinn, Kristiine linnaosa, Sõjakooli tn-14",Tallinn,Sõjakooli tn 14,,3,61.5,274000,4455,https://www.city24.ee/ru/real-estate/skip/skip/1721032,https://c24ee.img-bcg.eu/object/24/3260/2v3013233260.jpg,,2025-06-05T10:00:22+03:00,1,5,2023,59.406427,24.725646
1110,1050476,"Tallinn, Lasnamäe linnaosa, Paekaare tn-58",Tallinn,Paekaare tn 58,,2,49.7,130000,2615,https://www.city24.ee/ru/real-estate/skip/skip/1050476,https://c24ee.img-bcg.eu/object/24/5294/2v1881735294.jpg,,2025-06-05T09:57:12+03:00,8,9,,59.435606,24.825516
1111,1339268,"Tallinn, Põhja-Tallinna linnaosa, Randla tn-8",Tallinn,Randla tn 8,,2,36.1,119500,3310,https://www.city24.ee/ru/real-estate/skip/skip/1339268,https://c24ee.img-bcg.eu/object/24/7903/2v3629007903.jpg,STIILNE JA VALGUSKÜLLANE KODU PÕHJA-TALLINNAS!,2025-06-05T09:34:47+03:00,3,4,1961,59.450894,24.687874
1112,8822938,"Tallinn, Põhja-Tallinna linnaosa, Tuulemaa tn-13",Tallinn,Tuulemaa tn 13,,3,75.2,180000,2393,https://www.city24.ee/ru/real-estate/skip/skip/8822938,https://c24ee.img-bcg.eu/object/24/8542/2v3125728542.jpg,,2025-06-05T08:02:34+03:00,3,3,1961,59.450531,24.691992
1113,3884613,"Tallinn, Mustamäe linnaosa, Sipelga tn-4",Tallinn,Sipelga tn 4,,3,73,245000,3356,https://www.city24.ee/ru/real-estate/skip/skip/3884613,https://c24ee.img-bcg.eu/object/24/1940/2v2934491940.jpg,MÜÜA VALGUSKÜLLANE JA PARKIMISKOHAGA KORTER,2025-06-05T07:01:58+03:00,4,8,2012,59.406583,24.700083
1114,7850070,"Tallinn, Kristiine linnaosa, Seebi tn-38",Tallinn,Seebi tn 38,,3,56.5,154000,2725,https://www.city24.ee/ru/real-estate/skip/skip/7850070,https://c24ee.img-bcg.eu/object/24/7434/2v4126647434.jpg,KLIENDIPÄEV 12.06 kell 17:00 -19:00,2025-06-05T00:06:24+03:00,5,5,1975,59.402686,24.723612
1115,8155162,"Tallinn, Haabersti linnaosa, Päevalille tn-6",Tallinn,Päevalille tn 6,,2,66.5,300000,4511,https://www.city24.ee/ru/real-estate/skip/skip/8155162,https://c24ee.img-bcg.eu/object/24/1611/1427801611.jpg,KLIENDIPÄEV 26.06 kell 16:00 -19:30,2025-06-05T00:06:12+03:00,17,18,2023,59.422177,24.647274
1116,8100832,"Tallinn, Nõmme linnaosa, P. Kerese tn-54",Tallinn,P. Kerese tn 54,,5,178,309000,1735,https://www.city24.ee/ru/real-estate/skip/skip/8100832,https://c24ee.img-bcg.eu/object/24/6078/2v1043406078.jpg,600m2 suurune oma aed!,2025-06-05T00:05:35+03:00,1,2,1939,59.3774352,24.7153617
1117,6788696,"Tallinn, Põhja-Tallinna linnaosa, Sitsi tn-3",Tallinn,Sitsi tn 3,,2,33.6,65000,1934,https://www.city24.ee/ru/real-estate/skip/skip/6788696,https://c24ee.img-bcg.eu/object/24/5280/2v933705280.jpg,HEA ASUKOHT!,2025-06-05T00:04:19+03:00,2,2,1900,59.452483,24.703175
1118,8197444,"Tallinn, Põhja-Tallinna linnaosa, Sõle tn-48",Tallinn,Sõle tn 48,,2,35,99900,2854,https://www.city24.ee/ru/real-estate/skip/skip/8197444,https://c24ee.img-bcg.eu/object/24/9996/2v3723029996.jpg,,2025-06-05T00:02:44+03:00,3,5,1979,59.445247,24.703308
1119,6756515,"Tallinn, Kesklinna linnaosa, Kaupmehe tn-19",Tallinn,Kaupmehe tn 19,,2,48.4,364000,7520,https://www.city24.ee/ru/real-estate/skip/skip/6756515,https://c24ee.img-bcg.eu/object/24/8278/2v2404048278.jpg,"Luksuslik katusekorter Cityzen majas, 2 parkimist",2025-06-05T00:01:10+03:00,6,7,2021,59.429656,24.754823
1120,1550956,"Tallinn, Lasnamäe linnaosa, Pae tn-56",Tallinn,Pae tn 56,,2,42.7,110000,2576,https://www.city24.ee/ru/real-estate/skip/skip/1550956,https://c24ee.img-bcg.eu/object/24/0984/2v1610890984.jpg,AVAR 2-TOALINE KORTER LASNAMÄE SÜDAMES!,2025-06-04T22:04:44+03:00,4,9,1973,59.433747,24.816942
1121,3660926,"Tallinn, Põhja-Tallinna linnaosa, Vesilennuki tn-20",Tallinn,Vesilennuki tn 20,,1,37,219900,5943,https://www.city24.ee/ru/real-estate/skip/skip/3660926,https://c24ee.img-bcg.eu/object/24/0998/2v4159960998.jpg,,2025-06-04T22:02:59+03:00,5,6,2023,59.452419,24.733023
1122,6895365,"Tallinn, Kesklinna linnaosa, Rävala pst-11 // 13 // 15",Tallinn,Rävala pst-11 // 13 // 15,,6,168.4,659000,3913,https://www.city24.ee/ru/real-estate/skip/skip/6895365,https://c24ee.img-bcg.eu/object/24/2290/2v1449922290.jpg,Südalinna mugavus! Esinduslik kivimaja! Avarus ja kõrged laed!,2025-06-04T20:04:10+03:00,1,4,1951,59.431643,24.751132
1123,5055739,"Tallinn, Põhja-Tallinna linnaosa, Kalaranna tn-8/9",Tallinn,Kalaranna tn 8,9,2,58.1,348500,5998,https://www.city24.ee/ru/real-estate/skip/skip/5055739,https://c24ee.img-bcg.eu/object/24/2485/2v3693882485.jpg,Rõdult merevaatega Kalaranna korter!,2025-06-04T20:01:31+03:00,3,5,2021,59.447633,24.747605
1124,7667018,"Tallinn, Mustamäe linnaosa, Aiandi tn-3/4",Tallinn,Aiandi tn 3,4,4,81.5,279000,3423,https://www.city24.ee/ru/real-estate/skip/skip/7667018,https://c24ee.img-bcg.eu/object/24/6004/2v2215496004.jpg,"AVAR JA VALGUSKÜLLANE KODU, GARAAŽ, PANIPAIK, RÕDU",2025-06-04T18:15:01+03:00,3,3,2008,59.412194,24.686338
1125,7288205,"Tallinn, Haabersti linnaosa, Astangu tn-19/3",Tallinn,Astangu tn 19,3,2,61.5,159000,2585,https://www.city24.ee/ru/real-estate/skip/skip/7288205,https://c24ee.img-bcg.eu/object/24/2540/2v873892540.jpg,3000 eur SOODUSTUS! PARKIMISKOHT! PANIPAIK!,2025-06-04T18:12:35+03:00,1,8,2017,59.405911,24.62501
1126,1644841,"Tallinn, Lasnamäe linnaosa, Vormsi tn-16",Tallinn,Vormsi tn 16,,2,49.3,120000,2434,https://www.city24.ee/ru/real-estate/skip/skip/1644841,https://c24ee.img-bcg.eu/object/24/0679/2v544850679.jpg,,2025-06-04T18:11:49+03:00,2,9,1989,59.454066,24.8717855
1127,6941064,"Tallinn, Kesklinna linnaosa, Poordi tn-3",Tallinn,Poordi tn 3,,3,112,539000,4812,https://www.city24.ee/ru/real-estate/skip/skip/6941064,https://c24ee.img-bcg.eu/object/24/9019/2v4148699019.jpg,"PARIM ASUKOHT, SISUSTATUD, RÕDU",2025-06-04T18:00:34+03:00,3,6,2016,59.442002,24.754444
1128,1520608,"Tallinn, Mustamäe linnaosa, Aiandi tn-3/4",Tallinn,Aiandi tn 3,4,3,81.5,279000,3423,https://www.city24.ee/ru/real-estate/skip/skip/1520608,https://c24ee.img-bcg.eu/object/24/4794/2v1616644794.jpg,"AVAR JA VALGUSKÜLLANE KODU, GARAAŽ, PANIPAIK, RÕDU",2025-06-04T16:09:02+03:00,3,3,2008,59.4124733,24.6869518
1129,4377985,"Tallinn, Põhja-Tallinna linnaosa, Tööstuse tn-47",Tallinn,Tööstuse tn 47,,3,90.1,384900,4271,https://www.city24.ee/ru/real-estate/skip/skip/4377985,https://c24ee.img-bcg.eu/object/24/7565/2v2672117565.jpg,UUE KODUGA PARKIMISKOHT KINGITUSEKS! VIRTUAALTUURIGA!,2025-06-04T16:07:34+03:00,2,3,2024,59.448987,24.7255223
1130,1337073,"Tallinn, Põhja-Tallinna linnaosa, Uus-Volta tn-7",Tallinn,Uus-Volta tn 7,,1,24.5,124900,5097,https://www.city24.ee/ru/real-estate/skip/skip/1337073,https://c24ee.img-bcg.eu/object/24/1434/2v1695701434.jpg,,2025-06-04T16:07:23+03:00,2,3,2025,59.4485437,24.7220664
1131,7819280,"Tallinn, Põhja-Tallinna linnaosa, Uus-Volta tn-7",Tallinn,Uus-Volta tn 7,,1,19.9,119900,6025,https://www.city24.ee/ru/real-estate/skip/skip/7819280,https://c24ee.img-bcg.eu/object/24/2398/2v1145222398.jpg,,2025-06-04T16:07:19+03:00,2,3,2025,59.4485437,24.7220664
1132,8514106,"Tallinn, Põhja-Tallinna linnaosa, Uus-Volta tn-7",Tallinn,Uus-Volta tn 7,,1,19.6,104900,5352,https://www.city24.ee/ru/real-estate/skip/skip/8514106,https://c24ee.img-bcg.eu/object/24/6327/2v3892356327.jpg,,2025-06-04T16:07:15+03:00,2,3,2025,59.4485437,24.7220664
1133,4738721,"Tallinn, Põhja-Tallinna linnaosa, Uus-Volta tn-7",Tallinn,Uus-Volta tn 7,,1,19.6,114900,5862,https://www.city24.ee/ru/real-estate/skip/skip/4738721,https://c24ee.img-bcg.eu/object/24/2050/2v853292050.jpg,,2025-06-04T16:07:12+03:00,2,3,2025,59.4485437,24.7220664
1134,3258896,"Tallinn, Põhja-Tallinna linnaosa, Uus-Volta tn-7",Tallinn,Uus-Volta tn 7,,3,63.5,374900,5903,https://www.city24.ee/ru/real-estate/skip/skip/3258896,https://c24ee.img-bcg.eu/object/24/3659/2v786633659.jpg,,2025-06-04T16:06:47+03:00,3,3,2025,59.4485437,24.7220664
1135,4966616,"Tallinn, Põhja-Tallinna linnaosa, Uus-Volta tn-7",Tallinn,Uus-Volta tn 7,,2,46.1,284900,6180,https://www.city24.ee/ru/real-estate/skip/skip/4966616,https://c24ee.img-bcg.eu/object/24/7030/2v2239077030.jpg,,2025-06-04T16:06:37+03:00,3,3,2025,59.4485437,24.7220664
1136,6710208,"Tallinn, Põhja-Tallinna linnaosa, Uus-Volta tn-7",Tallinn,Uus-Volta tn 7,,1,26.2,144900,5530,https://www.city24.ee/ru/real-estate/skip/skip/6710208,https://c24ee.img-bcg.eu/object/24/0242/2v3826750242.jpg,,2025-06-04T16:06:07+03:00,2,3,2025,59.4485437,24.7220664
1137,8475952,"Tallinn, Põhja-Tallinna linnaosa, Uus-Volta tn-7",Tallinn,Uus-Volta tn 7,,1,44.1,214900,4873,https://www.city24.ee/ru/real-estate/skip/skip/8475952,https://c24ee.img-bcg.eu/object/24/4699/2v300784699.jpg,,2025-06-04T16:06:03+03:00,2,3,2025,59.4485437,24.7220664
